bib_file	title	year	status	similarity	crossref_title	crossref_year	crossref_doi	note
bib/entries/arxiv_2404_00210.bib	VLM-Social-Nav: Socially Aware Robot Navigation through Scoring using Vision-Language Models	2024	year_diff	1.000	VLM-Social-Nav: Socially Aware Robot Navigation Through Scoring Using Vision-Language Models	2025	10.1109/lra.2024.3511409	bib=2024 crossref=2025
bib/entries/arxiv_2403_17846.bib	Hierarchical Open-Vocabulary 3D Scene Graphs for Language-Grounded Robot Navigation	2024	ok	1.000	Hierarchical Open-Vocabulary 3D Scene Graphs for Language-Grounded Robot Navigation	2024	10.15607/rss.2024.xx.077	
bib/entries/arxiv_2403_15637.bib	CoNVOI: Context-aware Navigation using Vision Language Models in Outdoor and Indoor Environments	2024	ok	1.000	CoNVOI: Context-aware Navigation using Vision Language Models in Outdoor and Indoor Environments	2024	10.1109/iros58592.2024.10802716	
bib/entries/arxiv_2403_14158.bib	Volumetric Environment Representation for Vision-Language Navigation	2024	ok	1.000	Volumetric Environment Representation for Vision-Language Navigation	2024	10.1109/cvpr52733.2024.01544	
bib/entries/arxiv_2403_14163.bib	Leveraging Large Language Model-based Room-Object Relationships Knowledge for Enhancing Multimodal-Input Object Goal Navigation	2024	title_mismatch	0.508	Goal Object Grounding and Multimodal Mapping for Multi-object Visual Navigation	2024	10.5302/j.icros.2024.23.0217	bib=Leveraging Large Language Model-based Room-Object Relationships Knowledge for Enhancing Multimodal-Input Object Goal Navigation crossref=Goal Object Grounding and Multimodal Mapping for Multi-object Visual Navigation
bib/entries/arxiv_2403_09971.bib	Advancing Object Goal Navigation Through LLM-enhanced Object Affinities Transfer	2024	year_diff	1.000	Advancing Object-Goal Navigation through LLM-enhanced Object Affinities Transfer	2025	10.1109/iros60139.2025.11247308	bib=2024 crossref=2025
bib/entries/arxiv_2312_03275.bib	VLFM: Vision-Language Frontier Maps for Zero-Shot Semantic Navigation	2023	year_diff	1.000	VLFM: Vision-Language Frontier Maps for Zero-Shot Semantic Navigation	2024	10.1109/icra57147.2024.10610712	bib=2023 crossref=2024
bib/entries/arxiv_2310_07937.bib	Co-NavGPT: Multi-Robot Cooperative Visual Semantic Navigation Using Vision Language Models	2023	year_diff	1.000	Co-NavGPT: Multirobot Cooperative Visual Semantic Navigation Using Vision Language Models	2026	10.1109/lra.2025.3645650	bib=2023 crossref=2026
bib/entries/arxiv_2309_10309.bib	Bridging Zero-shot Object Navigation and Foundation Models through Pixel-Guided Navigation Skill	2023	year_diff	1.000	Bridging Zero-shot Object Navigation and Foundation Models through Pixel-Guided Navigation Skill	2024	10.1109/icra57147.2024.10610499	bib=2023 crossref=2024
bib/entries/arxiv_2309_08138.bib	Find What You Want: Learning Demand-conditioned Object Attribute Space for Demand-driven Navigation	2023	author_mismatch	1.000	Find What You Want: Learning Demand-conditioned Object Attribute Space for Demand-driven Navigation	2023	10.52202/075280-0720	bib=['Hongcheng Wang', 'Andy Guan Hong Chen', 'Xiaoqi Li', 'Mingdong Wu', 'Hao Dong'] crossref=['Andy Guan Hong Chen', 'Hao Dong', 'Xiaoqi Li', 'Hongcheng Wang', 'Mingdong Wu']
bib/entries/arxiv_2307_06082.bib	VELMA: Verbalization Embodiment of LLM Agents for Vision and Language Navigation in Street View	2023	year_diff	1.000	VELMA: Verbalization Embodiment of LLM Agents for Vision and Language Navigation in Street View	2024	10.1609/aaai.v38i17.29858	bib=2023 crossref=2024
bib/entries/arxiv_2305_14268.bib	Masked Path Modeling for Vision-and-Language Navigation	2023	ok	1.000	Masked Path Modeling for Vision-and-Language Navigation	2023	10.18653/v1/2023.findings-emnlp.1019	
bib/entries/arxiv_2304_05501.bib	L3MVN: Leveraging Large Language Models for Visual Target Navigation	2023	ok	1.000	L3MVN: Leveraging Large Language Models for Visual Target Navigation	2023	10.1109/iros55552.2023.10342512	
bib/entries/arxiv_2212_05923.bib	Self-Supervised Object Goal Navigation with In-Situ Finetuning	2022	year_diff	1.000	Self-Supervised Object Goal Navigation with In-Situ Finetuning	2023	10.1109/iros55552.2023.10341959	bib=2022 crossref=2023
bib/entries/arxiv_2110_07184.bib	Self-Supervised Domain Adaptation for Visual Navigation with Global Map Consistency	2021	year_diff	1.000	Self-Supervised Domain Adaptation for Visual Navigation with Global Map Consistency	2022	10.1109/wacv51458.2022.00193	bib=2021 crossref=2022
bib/entries/arxiv_2103_04351.bib	Learning a State Representation and Navigation in Cluttered and Dynamic Environments	2021	ok	1.000	Learning a State Representation and Navigation in Cluttered and Dynamic Environments	2021	10.1109/lra.2021.3068639	
bib/entries/arxiv_2012_05446.bib	Visual Perception Generalization for Vision-and-Language Navigation via Meta-Learning	2020	year_diff	1.000	Visual Perception Generalization for Vision-and-Language Navigation via Meta-Learning	2023	10.1109/tnnls.2021.3122579	bib=2020 crossref=2023
bib/entries/arxiv_2011_03807.bib	Sim-to-Real Transfer for Vision-and-Language Navigation	2020	title_mismatch	0.707	Sim-2-Sim Transfer for Vision-and-Language Navigation in Continuous Environments	2022	10.1007/978-3-031-19842-7_34	bib=Sim-to-Real Transfer for Vision-and-Language Navigation crossref=Sim-2-Sim Transfer for Vision-and-Language Navigation in Continuous Environments
bib/entries/arxiv_2010_09304.bib	Language and Visual Entity Relationship Graph for Agent Navigation	2020	title_mismatch	0.648	Agent-Centric Relation Graph for Object Visual Navigation	2024	10.1109/tcsvt.2023.3291131	bib=Language and Visual Entity Relationship Graph for Agent Navigation crossref=Agent-Centric Relation Graph for Object Visual Navigation
